,phi_loss,phi_std,avg_pred_loss,avg_pred_std,before_loss,before_std,folder,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/alpha,config/phi_first_out,config/phi_second_out,config/discrim_hidden,config/dim_a,config/gamma,config/SN,config/K_shot,logdir
13,2.064554637828084,0.4035593755856096,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202417_54_53_cmd_residual,1717712766,,False,1,4edc1de0,2024-06-06_18-26-06,1873.297291278839,1873.297291278839,2532401,CICSUNIX-US-003,172.31.105.37,1873.297291278839,1,0.0012090898009467436,0.13616362669164633,30,100,10,10,20,6,32,4edc1de0
14,1.9489069861665336,0.38336654291644134,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202418_24_03_cmd_residual,1717714438,,False,1,db45c93a,2024-06-06_18-53-58,1794.8305673599243,1794.8305673599243,2900649,CICSUNIX-US-003,172.31.105.37,1794.8305673599243,1,0.0009266546306608488,0.13448939392208858,40,128,10,10,20,6,32,db45c93a
15,2.1512069306755928,0.38610258908712003,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202418_26_08_cmd_residual,1717714971,,True,1,8a0dd920,2024-06-06_19-02-51,2202.604079723358,2202.604079723358,2910938,CICSUNIX-US-003,172.31.105.37,2202.604079723358,1,0.0027665839812020094,0.010480538286282842,90,100,10,10,20,6,32,8a0dd920
16,2.057491389374058,0.3915112595050676,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202418_54_01_cmd_residual,1717716650,,True,1,fb5b2b1f,2024-06-06_19-30-50,2209.480564594269,2209.480564594269,3285811,CICSUNIX-US-003,172.31.105.37,2209.480564594269,1,0.004526227484635973,0.026194060461546084,90,100,10,10,20,6,32,fb5b2b1f
17,2.424593331908667,0.5408613830137557,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202419_02_53_cmd_residual,1717717227,,True,1,3fab48a1,2024-06-06_19-40-27,2254.58868598938,2254.58868598938,3375401,CICSUNIX-US-003,172.31.105.37,2254.58868598938,1,0.004232109682106312,0.0276597160469695,90,100,20,10,20,6,32,3fab48a1
18,2.2353566275209147,0.4016840927683294,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202419_30_52_cmd_residual,1717718937,,True,1,57cf8270,2024-06-06_20-08-57,2284.5552158355713,2284.5552158355713,3699180,CICSUNIX-US-003,172.31.105.37,2284.5552158355713,1,0.004764365971652694,0.0104042213000278,100,70,20,10,20,6,32,57cf8270
19,2.133401924432558,0.43447172444782484,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202419_40_29_cmd_residual,1717719079,,True,1,afd96b6e,2024-06-06_20-11-19,1850.0975708961487,1850.0975708961487,3796494,CICSUNIX-US-003,172.31.105.37,1850.0975708961487,1,0.0005822407431234589,0.03665591140885201,60,70,20,10,20,6,32,afd96b6e
20,2.0595981293958374,0.42975978625406314,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202420_08_59_cmd_residual,1717721085,,True,1,4ddcf05a,2024-06-06_20-44-45,2146.821187734604,2146.821187734604,4140561,CICSUNIX-US-003,172.31.105.37,2146.821187734604,1,0.0005706228396759977,0.05261210798037327,100,70,10,8,20,6,32,4ddcf05a
21,2.059009094596576,0.38220091004382867,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202420_11_21_cmd_residual,1717721079,,False,1,0b61af9c,2024-06-06_20-44-39,1997.9311344623566,1997.9311344623566,4153172,CICSUNIX-US-003,172.31.105.37,1997.9311344623566,1,0.0010201871454313086,0.11220102911914337,60,100,10,14,20,4,32,0b61af9c
22,1.8425821525378334,0.32972306507630444,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202420_44_42_cmd_residual,1717723321,,False,1,de219172,2024-06-06_21-22-01,2239.1932303905487,2239.1932303905487,374154,CICSUNIX-US-003,172.31.105.37,2239.1932303905487,1,0.0015864119401607086,0.10948057526193897,100,100,10,8,20,4,32,de219172
23,1.9205433719202045,0.3473360055123487,8.324864239192403,2.0197420949997817,8.58272702869284,2.122717218908562,06_06_202420_44_47_cmd_residual,1717723487,,False,1,02e0a83e,2024-06-06_21-24-47,2399.718284368515,2399.718284368515,374300,CICSUNIX-US-003,172.31.105.37,2399.718284368515,1,0.0014828678580167895,0.13584990415714226,100,128,10,10,20,6,32,02e0a83e
